977808
com: 17127 	P(word|ham): 0.017516 	P(ham|word): 0.748740
oaa31684: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
raa21072: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6nigur14494: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ve1b: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
flew: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
kaa30282: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
40678294098: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
snoopy: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17eteg: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
dilqsaf1q5bdqemx9: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
oaa31978: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g719r1j25247: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
20011126: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
1027281818: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
depositor: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6tnduq24718: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
gcaqaaaaaaaaauaaaaawd9p: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6si9uc05192: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ericcison: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
1029507499: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g730gkv19595: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
exporting: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
d8762294156: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
f305c43c32: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
066ef441b2: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
8f: 1 	P(word|ham): 0.000001 	P(ham|word): 0.983950
8z: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
536fb440d9: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
8y: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
8r: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
randomfoo: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
izcfymjx8uobu6qodubu: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
002a01c23ef5: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
id8dbqe9ps6kk9b4h5r0iuirakn7aj9kw1he46bxlru: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
birthday: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
0ffbc43c36: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
e309d440f0: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
lto: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
372e04407c: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
isbn: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
8qpxr8: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
d8f6a4ec: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
echt: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
b1e507: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
theif: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
vaa20343: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ga3854: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
38090: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6vhyx203357: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
qaa25600: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
kaa03097: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ashburn: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
reflecting: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0964: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
efd7e294149: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
13803: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
p1017: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
optout: 1 	P(word|ham): 0.000001 	P(ham|word): 0.992803
limiting: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
37bdd294100: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
347xjro5o: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7elpf405351: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6je52j02557: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
b9b3: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
2067e2940b5: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
7471e43c32: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
blip: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
25154440f0: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6rebci02147: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
76ac03eda5: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
rearranged: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
9d913a30d7: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
450fb44175: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
200208082048: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
1029448866: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
eyrxdop: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
oaa25944: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
pronouncement: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
00007m: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
telegu: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
acacb422d: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
libellous: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7j2iv605113: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6v4yvd28189: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
vernacular: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7d2g4b13444: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
aaaaanyway: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ritt: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
bulging: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0030: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
yul: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
61bcbcb0: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
80ce2c46294cd61198ba00508badca830fce5c: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
darkest: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
durant: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
eaa23605: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
micros: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
17271: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
lemme: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0007wd: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7d0ilq01546: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0007wk: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
oe34: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g76eebq03255: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17y8t5: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g79ekmb06202: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6jn0zj12295: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
a0018294182: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
affluent: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
g7khcmz17606: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17bmei: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
660833: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
f0ae844115: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
geometrically: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
1807: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
xaa04679: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
3d4a513f: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
eecs: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0001ep: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
exam: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
a4fcbc1ed29f: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
duane: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
naa30138: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6jdxit37074: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
swift: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
epidemics: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g78cg7201919: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
2b08d440c8: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
urging: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
auctions: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
ifinpxy: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
mail022: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
carbonates: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
jaa27692: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
e0ebc43c34: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
walt: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
torvalds: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
cebb03ec4b: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
8685843c3d: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
8c9c8294132: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
eid: 1 	P(word|ham): 0.000001 	P(ham|word): 0.989490
0002mk: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
aa16866: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6kho5s28905: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
nickel: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
3735855: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
d495d3ecbd: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ewan: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g79dsyb03395: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
daa03058: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
erik: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
refs: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7birj702286: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g71fnv219184: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6q9vh405667: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
27182: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
1024467: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
incr: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
fkk: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
c75bc441d9: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
enumeration: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17ztiz: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7k9kbz00671: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7li7rz04434: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
fantasized: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
reconfiguring: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
3423943c34: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
19poll: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
856b: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ukuu: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
pedal: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
qsjw14958: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6sl5it26295: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
maa29778: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
sciencegirlrecords: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
dc2e7441fb: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
e026c294098: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
65889: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g74iarv05080: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
iaa04143: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
n0y6wlepmsuo1uapz7mdhd5desoqrflepu6vwg: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
2fc9e4413b: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
90d4c441be: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
unprecedented: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
07e34294099: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
edf7529415e: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17fpqv: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
frieze: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
masquerade: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
chhed: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
bd0dc2940ef: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
aaaadaaaaenvewxllcbtzwfuaaib: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
982a543c32: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
9d45a440e6: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
elygemr97pbhgepuwkdqnrciecaa: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
44bkmhgx: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
saa28470: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0006a5: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
9oacaecaqe: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
farthest: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
racking: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
86e4a43c40: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
c86c0294098: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
20020719221735: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6olt2m04012: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6vfql230672: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
munchkins: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
polrev: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
dcac02940e2: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
3dc2e2940ee: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
2148924: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7bbreb32265: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
xaa30571: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
linger: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
qj4akxi5eifadyhzpzcqseami: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
sweat: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g762ril06346: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17a4zd: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
82a9e2940e2: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
hotline: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
sigemptyset: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6siyvi18724: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7fgfrr23502: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
dynamite: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
1cd2344121: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
00e701c23909: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17czsl: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0000wo: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
15092: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
20020818194202: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17czsy: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
eb759441b4: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
qaa13205: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0000wu: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6mfujd13636: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
inadequate: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
jaa29289: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
b20960: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
mlms: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
allmwast: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
humanized: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
6e3ed29415c: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
20020814194258: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17edjf: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
e226e294098: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
pickings: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
exclamation: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
wheeler: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
100m: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
metabolized: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ybzla859: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
3d3cb167: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g6nkezc13522: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
coincidentally: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
yfsbvevz1gjcrjbc9mp9haq: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
volumes: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
12a6c29414a: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
315c429409d: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0005wo: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0005wc: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
cucipop: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
aw2ej0fpojtq3gxv2c3axx3upznvwyqhxy817hp5ujz6kbykbmjhfzyjypoajhbrm1szbiyatgu: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
vvujjgs: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
0005wx: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
869d4440c8: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
520637: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g77lesp22026: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
granting: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
attracted: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
17vsa6: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
lors: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
superficially: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
lori: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
20020724011927: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
xaa01085: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
gf1767: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7da3y626571: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
c6a7e44102: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
f116: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
f110: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
simoon: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
af54: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
kaa01702: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
c722c440db: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
5919843c4f: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
1411209: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
libfam: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
bacon: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
tires: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
20020731173105: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
b0ae243c69: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
securiteam: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
klum98rhjcaplxh29vpp: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
fingerd: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
15952: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
hero: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
4fdae440ec: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
herd: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
30d8d2940cb: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
e4a6f92774: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
culling: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
d76004414f: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g719wh205362: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
9h: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
skirsch: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
norse: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
9d: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
9x: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ragas: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17fpj1: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
9s: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
aaaahgbwaaeaaaasaaaasgvydhogrxvyb3bllsazierhesbxzwvrzw5kifnlchrlbwjlcibezwfs: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
1028131183: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
holy: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
g7biimb10446: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7lheez02937: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ecomony: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7c0c2w03139: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
40f1843c32: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
lv8jcopw5: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
hog: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
hok: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
revisit: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
78674440fb: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
classify: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
716984412e: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
barney: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
antonym: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g76dcik30928: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
presiding: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7g74bh16109: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
backdrop: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
05db73b21e: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
dreamed: 1 	P(word|ham): 0.000001 	P(ham|word): 0.960135
confederate: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
instinctive: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
a0b7f294102: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
luddie: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
8317e3edd2: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
abominations: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
spamisevil: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
678b5440cd: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
braises: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
educating: 1 	P(word|ham): 0.000001 	P(ham|word): 0.500000
baking: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
sayan: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
1769843c32: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
nb85: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
37b122940e0: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
20020725085639: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
id8dbqe9y66gk9b4h5r0iuirasiyaj4zejm2b6tiqdd4mqu7lbapzzpasgcccjtl: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
d29c12940c5: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
id8dbqe9phock9b4h5r0iuiral9kaj9c: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
e86b82940a8: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
contracting: 1 	P(word|ham): 0.000001 	P(ham|word): 0.956323
whit: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
2301: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7lfjuz30902: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
16062: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
071dca8968: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
c048b441da: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
00013t: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
ata: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
gf28057: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
g7lfsmz32331: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
00013g: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
00013b: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
005501c23058: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
00ea01c24540: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
17adlz: 1 	P(word|ham): 0.000001 	P(ham|word): 0.100000
